15,133333333,400000000
15,133333333,450000000
15,133333333,500000000
15,133333333,550000000
15,133333333,600000000
15,133333333,650000000
15,133333333,700000000
15,133333333,750000000
15,133333333,800000000
15,133333333,850000000
15,133333333,900000000
15,133333333,950000000
15,133333333,1000000000
